sRGB_R,sRGB_G,sRGB_B,RGB_R,RGB_G,RGB_B,HSV_H,HSV_S,HSV_V,HSL_H,HSL_S,HSL_L,CMY_C,CMY_M,CMY_Y,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CIERGB_R,CIERGB_G,CIERGB_B,CIEXYZ_X,CIEXYZ_Y,CIEXYZ_Z,CIExyY_x,CIExyY_y,CIExyY_Y,CIELuv_L,CIELuv_u,CIELuv_v,CIELab_L,CIELab_a,CIELab_b,CIELCh_L,CIELCh_C,CIELCh_h
127,31,255,0.49803922,0.12156863,1.0,265.7143,0.8784314,1.0,265.7143,1.0,0.56078434,0.5019608,0.8784314,0.0,0.5019608,0.8784314,0.0,0.0,0.08373706,0.12561163,0.96465844,0.27290246,0.12712015,0.95626795,0.20121238,0.093726344,0.12712015,42.32608,3.8874724,-143.8642,42.32608,76.87741,-109.51173,42.32608,133.80193,305.0689
127,63,0,0.49803922,0.24705882,0.0,29.763779,1.0,0.49803922,29.763779,1.0,0.24901961,0.5019608,0.7529412,1.0,0.0,0.503937,1.0,0.5019608,0.17196125,0.061723407,0.009505175,0.1052963,0.080677114,0.010027357,0.5372239,0.41161633,0.080677114,34.123505,46.075165,22.870913,34.123505,22.942492,40.439255,34.123505,46.49399,60.43236
127,63,31,0.49803922,0.24705882,0.12156863,20.0,0.7559055,0.49803922,20.0,0.6075949,0.30980393,0.5019608,0.7529412,0.8784314,0.0,0.503937,0.7559055,0.5019608,0.17082569,0.06301641,0.022647943,0.107769266,0.0816663,0.023051629,0.50718004,0.38433516,0.0816663,34.32753,43.881264,16.156242,34.32753,23.919588,26.086863,34.32753,35.393093,47.48164
127,63,63,0.49803922,0.24705882,0.24705882,0.0,0.503937,0.49803922,0.0,0.33684212,0.37254903,0.5019608,0.7529412,0.7529412,0.0,0.503937,0.503937,0.5019608,0.16784184,0.06641399,0.057182733,0.11426738,0.084265545,0.057275046,0.44669202,0.3294094,0.084265545,34.8559,38.83749,0.5367756,34.8559,26.388756,5.4897203,34.8559,26.95373,11.751771
127,63,95,0.49803922,0.24705882,0.37254903,330.0,0.503937,0.49803922,330.0,0.33684212,0.37254903,0.5019608,0.7529412,0.627451,0.0,0.503937,0.2519685,0.5019608,0.16247745,0.07252216,0.119269334,0.12594968,0.088938475,0.11880186,0.37744516,0.26653022,0.088938475,35.779106,31.720377,-22.049812,35.779106,30.508972,-15.547907,35.779106,34.242294,332.99582
127,63,127,0.49803922,0.24705882,0.49803922,300.0,0.503937,0.49803922,300.0,0.33684212,0.37254903,0.5019608,0.7529412,0.5019608,0.0,0.503937,0.0,0.5019608,0.15437269,0.081750676,0.21307273,0.14359988,0.09599855,0.21175952,0.31815076,0.21268828,0.09599855,37.11447,23.985785,-47.617466,37.11447,36.08961,-35.51778,37.11447,50.635685,315.45752
127,63,159,0.49803922,0.24705882,0.62352943,280.0,0.6037736,0.62352943,280.0,0.43243244,0.43529412,0.5019608,0.7529412,0.3764706,0.20125785,0.6037736,0.0,0.3764706,0.14322826,0.09444032,0.34205687,0.16786972,0.10570648,0.3395807,0.2737794,0.17239712,0.10570648,38.847713,16.69538,-73.1766,38.847713,42.779636,-54.19742,38.847713,69.046776,308.2851
127,63,191,0.49803922,0.24705882,0.7490196,270.0,0.6701571,0.7490196,270.0,0.503937,0.49803922,0.5019608,0.7529412,0.2509804,0.33507854,0.6701571,0.0,0.2509804,0.12878391,0.11088743,0.5092339,0.199326,0.118288994,0.5052504,0.24223402,0.14375255,0.118288994,40.942883,10.290239,-97.39283,40.942883,50.19923,-71.652664,40.942883,87.487526,305.01474
127,63,223,0.49803922,0.24705882,0.8745098,264.0,0.71748877,0.8745098,264.0,0.71428573,0.56078434,0.5019608,0.7529412,0.1254902,0.43049327,0.71748877,0.0,0.1254902,0.110807166,0.13135672,0.7172943,0.23847495,0.13394858,0.7114349,0.22002408,0.12358493,0.13394858,43.352272,4.805292,-120.02253,43.352272,58.024567,-88.02046,43.352272,105.4251,303.39355
127,63,255,0.49803922,0.24705882,1.0,260.0,0.7529412,1.0,260.0,1.0,0.62352943,0.5019608,0.7529412,0.0,0.5019608,0.7529412,0.0,0.0,0.08908658,0.15608893,0.96868545,0.2857771,0.15286943,0.9605595,0.20424232,0.10925441,0.15286943,46.024727,0.10907127,-141.27307,46.024727,66.01827,-103.44853,46.024727,122.71924,302.545
127,95,0,0.49803922,0.37254903,0.0,44.88189,1.0,0.49803922,44.88189,1.0,0.24901961,0.5019608,0.627451,1.0,0.0,0.2519685,1.0,0.5019608,0.1815786,0.11651547,0.016744988,0.1284423,0.12696913,0.017742693,0.47021917,0.46482596,0.12696913,42.302975,20.408413,32.81797,42.302975,4.051521,44.908195,42.302975,45.090584,84.84486
127,95,31,0.49803922,0.37254903,0.12156863,40.0,0.7559055,0.49803922,40.0,0.6075949,0.30980393,0.5019608,0.627451,0.8784314,0.0,0.2519685,0.7559055,0.5019608,0.18044305,0.117808476,0.029887756,0.13091527,0.12795831,0.030766964,0.4519922,0.44178316,0.12795831,42.45399,19.452547,27.272999,42.45399,5.0290217,33.967762,42.45399,34.338024,81.57838
127,95,63,0.49803922,0.37254903,0.24705882,30.0,0.503937,0.49803922,30.0,0.33684212,0.37254903,0.5019608,0.627451,0.7529412,0.0,0.2519685,0.503937,0.5019608,0.1774592,0.12120605,0.06442255,0.13741338,0.13055757,0.06499038,0.41270074,0.3921103,0.13055757,42.847137,17.148119,13.850384,42.847137,7.517875,15.731401,42.847137,17.435465,64.457344
127,95,95,0.49803922,0.37254903,0.37254903,0.0,0.2519685,0.49803922,0.0,0.14414415,0.43529412,0.5019608,0.627451,0.627451,0.0,0.2519685,0.2519685,0.5019608,0.1720948,0.12731422,0.12650914,0.1490957,0.13523048,0.12651719,0.36290154,0.3291534,0.13523048,43.541008,13.622525,-6.858803,43.541008,11.727854,-4.387044,43.541008,12.52153,339.49066
127,95,127,0.49803922,0.37254903,0.49803922,300.0,0.2519685,0.49803922,300.0,0.14414415,0.43529412,0.5019608,0.627451,0.5019608,0.0,0.2519685,0.0,0.5019608,0.16399005,0.13654274,0.22031255,0.16674589,0.14229056,0.21947485,0.31550106,0.269229,0.14229056,44.55965,9.389473,-32.072292,44.55965,17.534792,-24.20643,44.55965,29.890137,305.91904
127,95,159,0.49803922,0.37254903,0.62352943,270.0,0.4025157,0.62352943,270.0,0.2519685,0.49803922,0.5019608,0.627451,0.3764706,0.20125785,0.4025157,0.0,0.3764706,0.15284562,0.14923239,0.3492967,0.19101574,0.1519985,0.34729606,0.27670997,0.22018866,0.1519985,45.906715,4.979619,-58.876198,45.906715,24.636307,-43.14494,45.906715,49.68333,299.72693
127,95,191,0.49803922,0.37254903,0.7490196,260.0,0.5026178,0.7490196,260.0,0.42857143,0.56078434,0.5019608,0.627451,0.2509804,0.33507854,0.5026178,0.0,0.2509804,0.13840127,0.1656795,0.51647365,0.222472,0.16458102,0.51296574,0.24718596,0.18286398,0.16458102,47.569855,0.7495534,-85.28463,47.569855,32.661747,-61.086933,47.569855,69.27051,298.13235
127,95,223,0.49803922,0.37254903,0.8745098,255.0,0.57399106,0.8745098,255.0,0.6666667,0.62352943,0.5019608,0.627451,0.1254902,0.43049327,0.57399106,0.0,0.1254902,0.120424524,0.18614878,0.7245341,0.26162097,0.18024059,0.71915025,0.22533876,0.15524441,0.18024059,49.525276,-3.138491,-110.35991,49.525276,41.25897,-78.06299,49.525276,88.29571,297.858
127,95,255,0.49803922,0.37254903,1.0,252.0,0.627451,1.0,252.0,1.0,0.6862745,0.5019608,0.627451,0.0,0.5019608,0.627451,0.0,0.0,0.098703936,0.210881,0.97592527,0.3089231,0.19916146,0.96827483,0.20924655,0.13490038,0.19916146,51.74227,-6.653519,-133.87373,51.74227,50.141228,-94.15249,51.74227,106.671616,298.0377
127,127,0,0.49803922,0.49803922,0.0,60.0,1.0,0.49803922,60.0,1.0,0.24901961,0.5019608,0.5019608,1.0,0.0,0.0,1.0,0.5019608,0.19610897,0.19929795,0.027683245,0.1634124,0.19690932,0.029399393,0.419306,0.505257,0.19690932,51.48596,-3.4993577,43.38849,51.48596,-14.188812,50.54512,51.48596,52.498875,105.68027
127,127,31,0.49803922,0.49803922,0.12156863,60.0,0.7559055,0.49803922,60.0,0.6075949,0.30980393,0.5019608,0.5019608,0.8784314,0.0,0.0,0.7559055,0.5019608,0.19497341,0.20059095,0.040826015,0.16588537,0.1978985,0.04242366,0.4083759,0.48718572,0.1978985,51.598778,-3.8374162,38.903168,51.598778,-13.286292,42.18237,51.598778,44.225307,107.483
127,127,63,0.49803922,0.49803922,0.24705882,60.0,0.503937,0.49803922,60.0,0.33684212,0.37254903,0.5019608,0.5019608,0.7529412,0.0,0.0,0.503937,0.5019608,0.19198956,0.20398854,0.075360805,0.17238349,0.20049776,0.07664708,0.38347635,0.44601807,0.20049776,51.893444,-4.680069,27.746954,51.893444,-10.971699,26.482138,51.893444,28.664993,112.5045
127,127,95,0.49803922,0.49803922,0.37254903,60.0,0.2519685,0.49803922,60.0,0.14414415,0.43529412,0.5019608,0.5019608,0.627451,0.0,0.0,0.2519685,0.5019608,0.18662518,0.2100967,0.1374474,0.18406579,0.20517068,0.1381739,0.3489992,0.38901526,0.20517068,52.41685,-6.049624,9.694296,52.41685,-7.00342,7.7247195,52.41685,10.426848,132.19623
127,127,127,0.49803922,0.49803922,0.49803922,0.0,0.0,0.49803922,0.0,0.0,0.49803922,0.5019608,0.5019608,0.5019608,0.0,0.0,0.0,0.5019608,0.17852041,0.21932521,0.23125081,0.20171598,0.21223076,0.23113155,0.3127,0.329,0.21223076,53.192776,-7.8341722,-13.660925,53.192776,-1.4251225,-11.559636,53.192776,11.647153,262.9718
127,127,159,0.49803922,0.49803922,0.62352943,240.0,0.20125785,0.62352943,240.0,0.14285715,0.56078434,0.5019608,0.5019608,0.3764706,0.20125785,0.20125785,0.0,0.3764706,0.16737598,0.23201486,0.36023495,0.22598583,0.2219387,0.35895273,0.2800746,0.2750588,0.2219387,54.2321,-9.873156,-40.07336,54.2321,5.5513077,-30.449278,54.2321,30.95118,280.3323
127,127,191,0.49803922,0.49803922,0.7490196,240.0,0.33507854,0.7490196,240.0,0.33333334,0.62352943,0.5019608,0.5019608,0.2509804,0.33507854,0.33507854,0.0,0.2509804,0.15293163,0.24846198,0.52741194,0.2574421,0.23452121,0.52462244,0.2532419,0.23069496,0.23452121,55.53502,-12.01888,-67.4951,55.53502,13.622187,-48.637154,55.53502,50.508778,285.6464
127,127,223,0.49803922,0.49803922,0.8745098,240.0,0.43049327,0.8745098,240.0,0.6,0.6862745,0.5019608,0.5019608,0.1254902,0.43049327,0.43049327,0.0,0.1254902,0.13495488,0.26893124,0.7354724,0.29659107,0.25018078,0.73080695,0.2321509,0.19582415,0.25018078,57.093033,-14.168171,-94.51094,57.093033,22.463045,-66.04178,57.093033,69.75747,288.7849
127,127,255,0.49803922,0.49803922,1.0,240.0,0.5019608,1.0,240.0,1.0,0.7490196,0.5019608,0.5019608,0.0,0.5019608,0.5019608,0.0,0.0,0.113234304,0.29366347,0.98686355,0.3438932,0.26910165,0.97993153,0.2158877,0.16893539,0.26910165,58.891083,-16.2647,-120.366844,58.891083,31.7786,-82.67009,58.891083,88.56762,291.0269
127,159,0,0.49803922,0.62352943,0.0,72.07547,1.0,0.62352943,72.07547,1.0,0.31176472,0.5019608,0.3764706,1.0,0.20125785,0.0,1.0,0.3764706,0.2160889,0.3131278,0.042723868,0.21149795,0.29308042,0.045427907,0.38453734,0.53286743,0.29308042,61.052532,-24.469168,53.921783,61.052532,-30.580946,56.766384,61.052532,64.47958,118.31205
127,159,31,0.49803922,0.62352943,0.12156863,75.0,0.8050314,0.62352943,75.0,0.67368424,0.37254903,0.5019608,0.3764706,0.8784314,0.20125785,0.0,0.8050314,0.3764706,0.21495336,0.3144208,0.055866636,0.21397091,0.29406962,0.058452178,0.37771168,0.51910573,0.29406962,61.139122,-24.530857,50.281593,61.139122,-29.78346,50.246357,61.139122,58.410194,120.65729
127,159,63,0.49803922,0.62352943,0.24705882,80.0,0.6037736,0.62352943,80.0,0.43243244,0.43529412,0.5019608,0.3764706,0.7529412,0.20125785,0.0,0.6037736,0.3764706,0.2119695,0.31781837,0.090401426,0.22046903,0.29666886,0.0926756,0.3615352,0.48649114,0.29666886,61.36573,-24.69001,41.07078,61.36573,-27.726349,36.895092,61.36573,46.151905,126.92455
127,159,95,0.49803922,0.62352943,0.37254903,90.0,0.4025157,0.62352943,90.0,0.2519685,0.49803922,0.5019608,0.3764706,0.627451,0.20125785,0.0,0.4025157,0.3764706,0.20660512,0.32392654,0.15248802,0.23215134,0.30134177,0.15420242,0.33757865,0.4381907,0.30134177,61.76982,-24.966251,25.687454,61.76982,-24.160444,19.74296,61.76982,31.201145,140.74567
127,159,127,0.49803922,0.62352943,0.49803922,120.0,0.20125785,0.62352943,120.0,0.14285715,0.56078434,0.5019608,0.3764706,0.5019608,0.20125785,0.0,0.20125785,0.3764706,0.19850037,0.33315504,0.24629143,0.24980153,0.30840185,0.24716006,0.3101724,0.382935,0.30840185,62.37249,-25.36259,4.9000864,62.37249,-19.066872,1.3098998,62.37249,19.111813,176.06993
127,159,159,0.49803922,0.62352943,0.62352943,180.0,0.20125785,0.62352943,180.0,0.14285715,0.56078434,0.5019608,0.3764706,0.3764706,0.20125785,0.0,0.0,0.3764706,0.18735594,0.3458447,0.37527558,0.27407137,0.31810978,0.37498125,0.28337678,0.3289104,0.31810978,63.18635,-25.873356,-19.802507,63.18635,-12.5695095,-17.233738,63.18635,21.330595,233.89468
127,159,191,0.49803922,0.62352943,0.7490196,210.0,0.33507854,0.7490196,210.0,0.33333334,0.62352943,0.5019608,0.3764706,0.2509804,0.33507854,0.16753927,0.0,0.2509804,0.17291157,0.3622918,0.5424526,0.30552766,0.3306923,0.54065096,0.25961018,0.28099284,0.3306923,64.21693,-26.488531,-46.731228,64.21693,-4.8869543,-35.40221,64.21693,35.73792,262.1405
127,159,223,0.49803922,0.62352943,0.8745098,220.0,0.43049327,0.8745098,220.0,0.6,0.6862745,0.5019608,0.3764706,0.1254902,0.43049327,0.28699553,0.0,0.1254902,0.15493484,0.3827611,0.750513,0.3446766,0.3463519,0.7468355,0.23971434,0.24087945,0.3463519,65.463646,-27.197163,-74.40953,65.463646,3.717638,-53.0037,65.463646,53.13392,274.01212
127,159,255,0.49803922,0.62352943,1.0,225.0,0.5019608,1.0,225.0,1.0,0.7490196,0.5019608,0.3764706,0.0,0.5019608,0.3764706,0.0,0.0,0.13321425,0.40749332,1.0,0.39197874,0.36527273,0.99596006,0.22357754,0.20834494,0.36527273,66.92085,-27.989233,-101.77512,66.92085,12.97886,-69.974174,66.92085,71.16766,280.50784
127,191,0,0.49803922,0.7490196,0.0,80.10471,1.0,0.7490196,80.10471,1.0,0.3745098,0.5019608,0.2509804,1.0,0.33507854,0.0,1.0,0.2509804,0.24198501,0.4606632,0.062218096,0.27382186,0.41772825,0.06620254,0.3613605,0.5512726,0.41772825,70.71401,-42.851303,64.21955,70.71401,-45.116108,63.248024,70.71401,77.690254,125.50104
127,191,31,0.49803922,0.7490196,0.12156863,84.0,0.8376963,0.7490196,84.0,0.7207207,0.43529412,0.5019608,0.2509804,0.8784314,0.33507854,0.0,0.8376963,0.2509804,0.24084947,0.4619562,0.075360864,0.27629483,0.41871744,0.079226814,0.35685983,0.54081154,0.41871744,70.7824,-42.7943,61.227085,70.7824,-44.424484,58.044327,70.7824,73.09363,127.4288
127,191,63,0.49803922,0.7490196,0.24705882,90.0,0.6701571,0.7490196,90.0,0.503937,0.49803922,0.5019608,0.2509804,0.7529412,0.33507854,0.0,0.6701571,0.2509804,0.2378656,0.4653538,0.109895654,0.28279296,0.42131668,0.11345024,0.34589878,0.51533437,0.42131668,70.9616,-42.650936,53.572437,70.9616,-42.63268,46.70978,70.9616,63.240406,132.38715
127,191,95,0.49803922,0.7490196,0.37254903,100.0,0.5026178,0.7490196,100.0,0.42857143,0.56078434,0.5019608,0.2509804,0.627451,0.33507854,0.0,0.5026178,0.2509804,0.23250122,0.47146195,0.17198226,0.29447526,0.4259896,0.17497705,0.32886025,0.47573113,0.4259896,71.28193,-42.41504,40.521614,71.28193,-39.500492,31.223007,71.28193,50.35042,141.67554
127,191,127,0.49803922,0.7490196,0.49803922,120.0,0.33507854,0.7490196,120.0,0.33333334,0.62352943,0.5019608,0.2509804,0.5019608,0.33507854,0.0,0.33507854,0.2509804,0.22439647,0.48069048,0.26578566,0.31212544,0.43304968,0.2679347,0.30808648,0.42744595,0.43304968,71.761475,-42.106,22.352365,71.761475,-34.97029,13.848993,71.761475,37.61271,158.39536
127,191,159,0.49803922,0.7490196,0.62352943,150.0,0.33507854,0.7490196,150.0,0.33333334,0.62352943,0.5019608,0.2509804,0.3764706,0.33507854,0.0,0.16753927,0.2509804,0.21325204,0.49338013,0.3947698,0.3363953,0.44275764,0.3957559,0.2863161,0.37684426,0.44275764,72.41243,-41.75977,-0.038010806,72.41243,-29.099047,-4.115383,72.41243,29.388618,188.04977
127,191,191,0.49803922,0.7490196,0.7490196,180.0,0.33507854,0.7490196,180.0,0.33333334,0.62352943,0.5019608,0.2509804,0.2509804,0.33507854,0.0,0.0,0.2509804,0.19880769,0.50982726,0.5619468,0.36785156,0.45534012,0.56142557,0.2656702,0.32885632,0.45534012,73.242134,-41.420197,-25.42027,73.242134,-22.029135,-22.038511,73.242134,31.160532,225.01219
127,191,223,0.49803922,0.7490196,0.8745098,200.0,0.43049327,0.8745098,200.0,0.6,0.6862745,0.5019608,0.2509804,0.1254902,0.43049327,0.14349777,0.0,0.1254902,0.18083094,0.5302965,0.77000725,0.4070005,0.47099972,0.76761013,0.24732496,0.2862158,0.47099972,74.25367,-41.13005,-52.522423,74.25367,-13.955753,-39.625908,74.25367,42.011612,250.59837
127,191,255,0.49803922,0.7490196,1.0,210.0,0.5019608,1.0,210.0,1.0,0.7490196,0.5019608,0.2509804,0.0,0.5019608,0.2509804,0.0,0.0,0.15911035,0.55502874,1.0,0.45430267,0.48992056,1.0167347,0.23167384,0.24983737,0.48992056,75.44639,-40.924458,-80.24315,75.44639,-5.0956073,-56.74537,75.44639,56.973698,264.86874
127,223,0,0.49803922,0.8745098,0.0,85.8296,1.0,0.8745098,85.8296,1.0,0.4372549,0.5019608,0.1254902,1.0,0.43049327,0.0,1.0,0.1254902,0.27421406,0.6442787,0.08647967,0.35138723,0.5728589,0.09205766,0.34575015,0.56366897,0.5728589,80.340126,-59.240486,74.24542,80.340126,-58.117004,69.82452,80.340126,90.84629,129.7716
127,223,31,0.49803922,0.8745098,0.12156863,90.0,0.86098653,0.8745098,90.0,0.7559055,0.49803922,0.5019608,0.1254902,0.8784314,0.43049327,0.0,0.86098653,0.1254902,0.2730785,0.6455717,0.09962244,0.35386017,0.5738481,0.10508193,0.3426254,0.5556289,0.5738481,80.395546,-59.135246,71.74768,80.395546,-57.52002,65.57829,80.395546,87.22996,131.25464
127,223,63,0.49803922,0.8745098,0.24705882,96.0,0.71748877,0.8745098,96.0,0.71428573,0.56078434,0.5019608,0.1254902,0.7529412,0.43049327,0.0,0.71748877,0.1254902,0.27009463,0.6489693,0.13415723,0.3603583,0.57644737,0.13930535,0.33487093,0.5356765,0.57644737,80.54087,-58.86588,65.31307,80.54087,-55.968437,55.91433,80.54087,79.113075,135.02771
127,223,95,0.49803922,0.8745098,0.37254903,105.0,0.57399106,0.8745098,105.0,0.6666667,0.62352943,0.5019608,0.1254902,0.627451,0.43049327,0.0,0.57399106,0.1254902,0.26473027,0.65507746,0.19624382,0.3720406,0.5811203,0.20083216,0.32239413,0.5035735,0.5811203,80.80103,-58.406433,54.191025,80.80103,-53.23924,42.028736,80.80103,67.82943,141.71132
127,223,127,0.49803922,0.8745098,0.49803922,120.0,0.43049327,0.8745098,120.0,0.6,0.6862745,0.5019608,0.1254902,0.5019608,0.43049327,0.0,0.43049327,0.1254902,0.2566255,0.664306,0.29004723,0.3896908,0.58818036,0.29378983,0.30644235,0.46252924,0.58818036,81.191475,-57.767815,38.387634,81.191475,-49.254517,25.821022,81.191475,55.612343,152.33482
127,223,159,0.49803922,0.8745098,0.62352943,140.0,0.43049327,0.8745098,140.0,0.6,0.6862745,0.5019608,0.1254902,0.3764706,0.43049327,0.0,0.28699553,0.1254902,0.24548107,0.6769956,0.41903138,0.41396064,0.5978883,0.421611,0.28878424,0.41709453,0.5978883,81.723274,-56.986103,18.399921,81.723274,-44.026382,8.600252,81.723274,44.858517,168.94685
127,223,191,0.49803922,0.8745098,0.7490196,160.0,0.43049327,0.8745098,160.0,0.6,0.6862745,0.5019608,0.1254902,0.2509804,0.43049327,0.0,0.14349777,0.1254902,0.23103672,0.6934427,0.58620834,0.4454169,0.61047083,0.5872807,0.27107197,0.37152055,0.61047083,82.404045,-56.114193,-4.9401536,82.404045,-37.638863,-8.901976,82.404045,38.677246,193.30652
127,223,223,0.49803922,0.8745098,0.8745098,180.0,0.43049327,0.8745098,180.0,0.6,0.6862745,0.5019608,0.1254902,0.1254902,0.43049327,0.0,0.0,0.1254902,0.21305998,0.713912,0.7942688,0.48456588,0.6261304,0.79346526,0.2544773,0.3288221,0.6261304,83.238365,-55.211773,-30.645864,83.238365,-30.227495,-26.302916,83.238365,40.069252,221.02866
127,223,255,0.49803922,0.8745098,1.0,195.0,0.5019608,1.0,195.0,1.0,0.7490196,0.5019608,0.1254902,0.0,0.5019608,0.1254902,0.0,0.0,0.19133939,0.73864424,1.0,0.531868,0.64505124,1.0425898,0.23963317,0.2906279,0.64505124,84.22808,-54.336056,-57.741226,84.22808,-21.957859,-43.406796,84.22808,48.644604,243.16687
127,255,0,0.49803922,1.0,0.0,90.117645,1.0,1.0,90.117645,1.0,0.5,0.5019608,0.0,1.0,0.5019608,0.0,1.0,0.0,0.31315514,0.866134,0.11579397,0.44510636,0.76029724,0.12329737,0.33499363,0.57221097,0.76029724,89.87314,-74.13772,84.012146,89.87314,-69.92307,76.41183,89.87314,103.57608,132.46106
127,255,31,0.49803922,1.0,0.12156863,94.28571,0.8784314,1.0,94.28571,1.0,0.56078434,0.5019608,0.0,0.8784314,0.5019608,0.0,0.8784314,0.0,0.3120196,0.867427,0.12893674,0.44757932,0.7612864,0.13632165,0.3327264,0.56593335,0.7612864,89.91904,-74.01593,81.89623,89.91904,-69.40658,72.87845,89.91904,100.640656,133.60222
127,255,63,0.49803922,1.0,0.24705882,100.0,0.7529412,1.0,100.0,1.0,0.62352943,0.5019608,0.0,0.7529412,0.5019608,0.0,0.7529412,0.0,0.30903572,0.8708246,0.16347153,0.45407742,0.7638857,0.17054506,0.3270254,0.5501485,0.7638857,90.039444,-73.701904,76.41916,90.039444,-68.06102,64.57911,90.039444,93.82305,136.50371
127,255,95,0.49803922,1.0,0.37254903,108.0,0.627451,1.0,108.0,1.0,0.6862745,0.5019608,0.0,0.627451,0.5019608,0.0,0.627451,0.0,0.30367133,0.87693274,0.22555813,0.46575972,0.76855856,0.23207188,0.31762335,0.524116,0.76855856,90.255226,-73.15833,66.863266,90.255226,-65.68329,52.163925,90.255226,83.877106,141.54433
127,255,127,0.49803922,1.0,0.49803922,120.0,0.5019608,1.0,120.0,1.0,0.7490196,0.5019608,0.0,0.5019608,0.5019608,0.0,0.5019608,0.0,0.2955666,0.88616127,0.31936154,0.4834099,0.7756187,0.32502952,0.30517185,0.48964027,0.7756187,90.5796,-72.385,53.09078,90.5796,-62.1871,37.151417,90.5796,72.43938,149.14532
127,255,159,0.49803922,1.0,0.62352943,135.0,0.5019608,1.0,135.0,1.0,0.7490196,0.5019608,0.0,0.3764706,0.5019608,0.0,0.3764706,0.0,0.28442216,0.8988509,0.44834566,0.50767976,0.7853266,0.45285073,0.29079115,0.44982296,0.7853266,91.022415,-71.4073,35.34403,91.022415,-57.556713,20.777939,91.022415,61.192303,160.15045
127,255,191,0.49803922,1.0,0.7490196,150.0,0.5019608,1.0,150.0,1.0,0.7490196,0.5019608,0.0,0.2509804,0.5019608,0.0,0.2509804,0.0,0.2699778,0.91529804,0.6155227,0.53913605,0.7979091,0.61852044,0.27569315,0.4080196,0.7979091,91.590965,-70.27032,14.158307,91.590965,-51.83504,3.8259017,91.590965,51.976044,175.7787
127,255,223,0.49803922,1.0,0.8745098,165.0,0.5019608,1.0,165.0,1.0,0.7490196,0.5019608,0.0,0.1254902,0.5019608,0.0,0.1254902,0.0,0.25200105,0.9357673,0.8235831,0.578285,0.81356865,0.82470495,0.26089317,0.36704135,0.81356865,92.29026,-69.03112,-9.745825,92.29026,-45.110897,-13.253594,92.29026,47.017555,196.3728
127,255,255,0.49803922,1.0,1.0,180.0,0.5019608,1.0,180.0,1.0,0.7490196,0.5019608,0.0,0.0,0.5019608,0.0,0.0,0.0,0.23028047,0.9604995,1.0,0.62558717,0.83248955,1.0738295,0.24708149,0.32879952,0.83248955,93.12332,-67.75058,-35.576088,93.12332,-37.504833,-30.20846,93.12332,48.157696,218.84988
159,0,0,0.62352943,0.0,0.0,0.0,1.0,0.62352943,0.0,1.0,0.31176472,0.3764706,1.0,1.0,0.0,1.0,1.0,0.3764706,0.26885417,0.03209646,0.0064455643,0.14297757,0.07372281,0.0067020734,0.64,0.33,0.07372281,32.639816,102.49184,14.771349,32.639816,54.99351,43.626488,32.639816,70.196556,38.425053
159,0,31,0.62352943,0.0,0.12156863,348.30188,1.0,0.62352943,348.30188,1.0,0.31176472,0.3764706,1.0,0.8784314,0.0,1.0,0.8050314,0.3764706,0.2677186,0.033389468,0.019588333,0.14545053,0.07471199,0.019726343,0.6063246,0.3114442,0.07471199,32.856396,98.16983,8.236783,32.856396,55.57707,26.621191,32.856396,61.623844,25.594233
159,0,63,0.62352943,0.0,0.24705882,336.2264,1.0,0.62352943,336.2264,1.0,0.31176472,0.3764706,1.0,0.7529412,0.0,1.0,0.6037736,0.3764706,0.26473477,0.036787048,0.054123122,0.15194865,0.07731124,0.053949762,0.5365235,0.27298236,0.07731124,33.416523,88.33122,-6.887551,33.416523,57.068825,4.6305118,33.416523,57.256374,4.6387644
159,0,95,0.62352943,0.0,0.37254903,324.15094,1.0,0.62352943,324.15094,1.0,0.31176472,0.3764706,1.0,0.627451,0.0,1.0,0.4025157,0.3764706,0.2593704,0.042895216,0.11620972,0.16363095,0.08198416,0.11547658,0.45315623,0.22704527,0.08198416,34.39274,74.68551,-28.604115,34.39274,59.61215,-16.950926,34.39274,61.975334,344.1267
159,0,127,0.62352943,0.0,0.49803922,312.07547,1.0,0.62352943,312.07547,1.0,0.31176472,0.3764706,1.0,0.5019608,0.0,1.0,0.20125785,0.3764706,0.25126562,0.05212373,0.21001312,0.18128113,0.089044236,0.20843424,0.3786475,0.18598945,0.089044236,35.79962,60.188908,-53.04716,35.79962,63.163364,-37.115993,35.79962,73.26123,329.5607
159,0,159,0.62352943,0.0,0.62352943,300.0,1.0,0.62352943,300.0,1.0,0.31176472,0.3764706,1.0,0.3764706,0.0,1.0,0.0,0.3764706,0.2401212,0.064813375,0.33899727,0.20555098,0.09875217,0.33625543,0.32089335,0.15416571,0.09875217,37.61754,46.8772,-77.44447,37.61754,67.578766,-55.83124,37.61754,87.65852,320.43765
159,0,191,0.62352943,0.0,0.7490196,289.94763,1.0,0.7490196,289.94763,1.0,0.3745098,0.3764706,1.0,0.2509804,0.16753927,1.0,0.0,0.2509804,0.22567685,0.08126049,0.50617427,0.23700726,0.11133468,0.5019251,0.2787445,0.13094084,0.11133468,39.804363,35.511448,-100.630554,39.804363,72.67209,-73.24223,39.804363,103.177795,314.77612
